code;activite;phase;icr;classant
LAHJ003;1;0;338;NA
LAHJ004;1;0;338;NA
LALA001;1;0;157;Y
LALA002;1;0;157;Y
LALB001;1;0;0;NA
LAMA001;1;0;484;Y
LAMA002;1;0;900;Y
LAMA003;1;0;203;Y
LAMA004;1;0;340;Y
LAMA005;1;0;330;Y
LAMA006;1;0;371;Y
LAMA007;1;0;153;Y
LAMA008;1;0;508;NA
LAMA009;1;0;249;Y
LAMA010;1;0;389;Y
LAMA011;1;0;603;Y
LAMA012;1;0;312;Y
LANC001;1;0;160;Y
LAPA001;1;0;196;Y
LAPA002;1;0;249;Y
LAPA003;1;0;282;Y
LAPA004;1;0;585;Y
LAPA005;1;0;376;Y
LAPA006;1;0;484;Y
LAPA007;1;0;316;Y
LAPA008;1;0;281;Y
LAPA009;1;0;684;Y
LAPA010;1;0;420;Y
LAPA011;1;0;347;Y
LAPA012;1;0;173;Y
LAPA013;1;0;450;Y
LAPA014;1;0;727;Y
LAPA015;1;0;149;Y
LAPA016;1;0;358;Y
LAPB001;1;0;100;Y
LAPB002;1;0;58;Y
LAPB003;1;0;86;Y
LAPB004;1;0;70;Y
LAPB005;1;0;105;Y
LAPB006;1;0;110;Y
LAPB007;1;0;120;Y
LAPB030;1;0;140;Y
LAPB047;1;0;130;Y
LAPB122;1;0;150;Y
LAPB288;1;0;160;Y
LAPB311;1;0;70;Y
LAPB408;1;0;100;Y
LAPB451;1;0;58;Y
LAPB459;1;0;86;Y
LAQJ001;1;0;112;NA
LAQK001;1;0;22;NA
LAQK002;1;0;66;NA
LAQK003;1;0;20;NA
LAQK004;1;0;24;NA
LAQK005;1;0;0;NA
LAQK006;1;0;32;NA
LAQK007;1;0;38;NA
LAQK008;1;0;28;NA
LAQK009;1;0;59;NA
LAQK010;1;0;38;NA
LAQK011;1;0;61;NA
LAQK012;1;0;19;NA
LAQK013;1;0;59;NA
LAQK027;1;0;47;NA
LAQN001;1;0;108;NA
LARA001;1;0;800;Y
LARA002;1;0;491;Y
LARA003;1;0;594;Y
LARA004;1;0;492;Y
LBAA001;1;0;331;Y
LBBA003;1;0;159;Y
LBBA004;1;0;481;Y
LBBA005;1;0;89;Y
LBBA006;1;0;459;Y
LBCA001;1;0;197;Y
LBCA002;1;0;259;Y
LBCA003;1;0;224;Y
LBCA004;1;0;233;Y
LBCA005;1;0;265;Y
LBCA006;1;0;147;Y
LBCA007;1;0;365;Y
LBCA008;1;0;295;Y
LBCA009;1;0;254;Y
LBCA010;1;0;177;Y
LBCB001;1;0;212;Y
LBCB002;1;0;136;Y
LBDA001;1;0;144;Y
LBDD001;1;0;164;Y
LBEA001;1;0;142;Y
LBED001;1;0;149;NA
LBED002;1;0;156;NA
LBED003;1;0;131;NA
LBED004;1;0;166;NA
LBED005;1;0;203;NA
LBED006;1;0;131;NA
LBEP001;1;0;180;NA
LBEP002;1;0;119;NA
LBEP003;1;0;180;NA
LBEP004;1;0;180;NA
LBEP005;1;0;54;NA
LBEP006;1;0;180;NA
LBEP007;1;0;180;NA
LBEP008;1;0;180;NA
LBEP009;1;0;131;NA
LBFA001;1;0;247;Y
LBFA002;1;0;116;Y
LBFA003;1;0;159;Y
LBFA004;1;0;493;Y
LBFA005;1;0;330;Y
LBFA006;1;0;276;Y
LBFA007;1;0;360;Y
LBFA008;1;0;138;Y
LBFA009;1;0;546;Y
LBFA010;1;0;127;Y
LBFA011;1;0;330;Y
LBFA012;1;0;741;Y
LBFA013;1;0;133;Y
LBFA014;1;0;189;Y
LBFA015;1;0;145;Y
LBFA016;1;0;584;Y
LBFA017;1;0;457;Y
LBFA018;1;0;176;Y
LBFA019;1;0;299;Y
LBFA020;1;0;310;Y
LBFA022;1;0;348;Y
LBFA023;1;0;105;Y
LBFA024;1;0;240;Y
LBFA025;1;0;139;Y
LBFA026;1;0;200;Y
LBFA027;1;0;327;Y
LBFA028;1;0;138;Y
LBFA029;1;0;163;Y
LBFA030;1;0;104;Y
LBFA031;1;0;85;Y
LBFA032;1;0;159;Y
LBFA033;1;0;276;Y
LBFA034;1;0;250;Y
LBFA035;1;0;390;Y
LBFA036;1;0;183;Y
LBFA037;1;0;386;Y
LBFA038;1;0;405;Y
LBFA039;1;0;220;Y
LBGA001;1;0;200;Y
LBGA002;1;0;171;Y
LBGA003;1;0;141;Y
LBGA004;1;0;99;Y
LBGA005;1;0;90;Y
LBGA006;1;0;200;Y
LBGA007;1;0;230;Y
LBGA008;1;0;250;Y
LBGA009;1;0;270;Y
LBGA049;1;0;200;Y
LBGA052;1;0;310;Y
LBGA113;1;0;350;Y
LBGA139;1;0;290;Y
LBGA168;1;0;330;Y
LBGA280;1;0;99;Y
LBGA354;1;0;171;Y
LBGA441;1;0;141;Y
LBGD001;1;0;44;NA
LBLA001;1;0;572;NA
LBLB001;1;0;43;NA
LBLB002;1;0;31;NA
LBLD001;1;0;171;NA
LBLD002;1;0;178;NA
LBLD003;1;0;82;NA
LBLD004;1;0;260;Y
LBLD005;1;0;193;NA
LBLD006;1;0;112;NA
LBLD007;1;0;128;NA
LBLD008;1;0;128;NA
LBLD009;1;0;258;NA
LBLD010;1;0;175;Y
LBLD011;1;0;226;NA
LBLD012;1;0;225;NA
LBLD013;1;0;221;Y
LBLD014;1;0;160;NA
LBLD015;1;0;134;Y
LBLD016;1;0;394;NA
LBLD017;1;0;319;NA
LBLD018;1;0;258;NA
LBLD019;1;0;65;Y
LBLD020;1;0;326;Y
LBLD021;1;0;258;NA
LBLD022;1;0;128;NA
LBLD023;1;0;501;NA
LBLD024;1;0;128;Y
LBLD025;1;0;330;Y
LBLD026;1;0;360;Y
LBLD034;1;0;59;Y
LBLD038;1;0;397;Y
LBLD057;1;0;72;Y
LBLD066;1;0;175;Y
LBLD073;1;0;65;Y
LBLD075;1;0;134;Y
LBLD086;1;0;65;Y
LBLD117;1;0;260;Y
LBLD143;1;0;65;Y
LBLD193;1;0;65;Y
LBLD200;1;0;434;Y
LBLD214;1;0;65;Y
LBLD235;1;0;65;Y
LBLD261;1;0;508;Y
LBLD270;1;0;65;Y
LBLD281;1;0;221;Y
LBLD294;1;0;471;Y
LBLD311;1;0;65;Y
LBLD420;1;0;65;Y
LBLD447;1;0;65;Y
LBLP001;1;0;10;NA
LBMA001;1;0;452;Y
LBMA002;1;0;574;Y
LBMA003;1;0;194;Y
LBMA004;1;0;549;Y
LBMA006;1;0;194;Y
LBMP001;1;0;60;NA
LBMP002;1;0;51;NA
LBMP003;1;0;32;NA
LBPA001;1;0;189;Y
LBPA002;1;0;240;Y
LBPA003;1;0;126;Y
LBPA004;1;0;720;Y
LBPA005;1;0;183;Y
LBPA006;1;0;417;Y
LBPA007;1;0;261;Y
LBPA008;1;0;310;Y
LBPA009;1;0;201;Y
LBPA010;1;0;338;Y
LBPA011;1;0;936;Y
LBPA012;1;0;140;Y
LBPA013;1;0;147;Y
LBPA014;1;0;212;Y
LBPA015;1;0;358;Y
LBPA016;1;0;212;Y
LBPA017;1;0;338;Y
LBPA018;1;0;445;Y
LBPA019;1;0;623;Y
LBPA020;1;0;856;Y
LBPA021;1;0;271;Y
LBPA022;1;0;326;Y
LBPA023;1;0;758;Y
LBPA024;1;0;259;Y
LBPA025;1;0;411;Y
LBPA026;1;0;147;Y
LBPA027;1;0;400;Y
LBPA028;1;0;386;Y
LBPA029;1;0;297;Y
LBPA030;1;0;254;Y
LBPA031;1;0;207;Y
LBPA032;1;0;108;Y
LBPA033;1;0;995;Y
LBPA034;1;0;280;Y
LBPA035;1;0;355;Y
LBPA036;1;0;353;Y
LBPA037;1;0;177;Y
LBPA038;1;0;514;Y
LBPA039;1;0;289;Y
LBPA040;1;0;832;Y
LBPA041;1;0;212;Y
LBPA042;1;0;442;Y
LBPA043;1;0;163;Y
LBQH001;1;0;148;NA
LBQH002;1;0;282;NA
LBQH003;1;0;206;NA
LBQK001;1;0;34;NA
LBQK002;1;0;156;NA
LBQK003;1;0;256;NA
LBQK004;1;0;192;NA
LBQK005;1;0;28;NA
LBQP001;1;0;110;NA
LBQP002;1;0;83;NA
LCFA001;1;0;199;Y
LCFA002;1;0;189;Y
LCFA003;1;0;171;Y
LCFA004;1;0;162;Y
LCFA005;1;0;419;Y
LCFA006;1;0;209;Y
LCFA007;1;0;42;Y
LCFA008;1;0;209;Y
LCFA009;1;0;106;Y
LCFA010;1;0;186;Y
LCFA011;1;0;291;Y
LCFA012;1;0;209;Y
LCGA002;1;0;75;Y
LCJA002;1;0;47;Y
LCJA003;1;0;33;Y
LCJA004;1;0;40;Y
LCLB001;1;0;20;Y
LCMA001;1;0;200;Y
LCPA001;1;0;112;Y
LCPA002;1;0;138;Y
LCQH001;1;0;58;NA
LCQJ001;1;0;111;NA
LCQK001;1;0;57;NA
LCQK002;1;0;9;NA
LCQN001;1;0;107;NA
LDAA001;1;0;484;Y
LDAA002;1;0;406;Y
LDCA001;1;0;563;Y
LDCA002;1;0;487;Y
LDCA003;1;0;596;Y
LDCA004;1;0;495;Y
LDCA005;1;0;502;Y
LDCA006;1;0;496;Y
LDCA007;1;0;300;Y
LDCA008;1;0;450;Y
LDCA009;1;0;455;Y
LDCA010;1;0;468;Y
LDCA011;1;0;489;Y
LDCA012;1;0;896;Y
LDCA013;1;0;537;Y
LDDA001;1;0;300;Y
LDEB002;1;0;103;NA
LDEP001;1;0;15;NA
LDEP002;1;0;359;NA
LDEP003;1;0;153;Y
LDFA001;1;0;400;Y
LDFA002;1;0;395;Y
LDFA003;1;0;568;Y
LDFA004;1;0;549;Y
LDFA005;1;0;428;Y
LDFA006;1;0;426;Y
LDFA007;1;0;501;Y
LDFA008;1;0;524;Y
LDFA009;1;0;540;Y
LDFA010;1;0;1110;Y
LDFA011;1;0;393;Y
LDFA012;1;0;603;Y
LDGA001;1;0;354;Y
LDGA002;1;0;224;Y
LDHA001;1;0;339;Y
LDHA002;1;0;321;Y
LDKA900;1;0;500;Y
LDMP001;1;0;92;NA
LDMP002;1;0;123;NA
LDMP003;1;0;116;NA
LDPA001;1;0;515;Y
LDPA002;1;0;763;Y
LDPA003;1;0;458;Y
LDPA004;1;0;546;Y
LDPA005;1;0;631;Y
LDPA006;1;0;486;Y
LDPA007;1;0;568;Y
LDPA008;1;0;818;Y
LDPA009;1;0;1342;Y
LDPA010;1;0;800;Y
LDQK001;1;0;24;NA
LDQK002;1;0;34;NA
LDQK004;1;0;42;NA
LDQK005;1;0;50;NA
LECA001;1;0;895;Y
LECA002;1;0;1231;Y
LECA003;1;0;596;Y
LECA004;1;0;1231;Y
LECA005;1;0;830;Y
LECA006;1;0;726;Y
LECC001;1;0;745;Y
LEFA001;1;0;1192;Y
LEFA002;1;0;412;Y
LEFA003;1;0;580;Y
LEFA004;1;0;779;Y
LEFA005;1;0;1347;Y
LEFA006;1;0;722;Y
LEFA007;1;0;713;Y
LEFA008;1;0;880;Y
LEFA009;1;0;1347;Y
LEFA010;1;0;700;Y
LEFA011;1;0;585;Y
LEFA012;1;0;710;Y
LEFA013;1;0;579;Y
LEFA014;1;0;629;Y
LEFC002;1;0;672;Y
LEGA001;1;0;471;Y
LEGA002;1;0;388;Y
LEHA001;1;0;469;Y
LEHA002;1;0;259;Y
LEHA003;1;0;390;Y
LEHC001;1;0;359;Y
LEMA001;1;0;1291;Y
LEMA002;1;0;817;Y
LEMA003;1;0;1236;Y
LEMA004;1;0;1133;Y
LEMP001;1;0;89;NA
LEPA001;1;0;1028;Y
LEPA002;1;0;923;Y
LEPA003;1;0;1133;Y
LEPA004;1;0;1340;Y
LEPA005;1;0;1147;Y
LEPA006;1;0;1117;Y
LEPA007;1;0;1256;Y
LEPA008;1;0;1238;Y
LEPA009;1;0;972;Y
LEQK001;1;0;26;NA
LEQK002;1;0;40;NA
LFAA001;1;0;381;Y
LFAA002;1;0;444;Y
LFCA001;1;0;565;Y
LFCA002;1;0;471;Y
LFCA003;1;0;1175;Y
LFCA004;1;0;830;Y
LFCA005;1;0;674;Y
LFCC001;1;0;768;Y
LFDA001;1;0;608;Y
LFDA002;1;0;994;Y
LFDA003;1;0;535;Y
LFDA004;1;0;630;Y
LFDA005;1;0;505;Y
LFDA006;1;0;846;Y
LFDA007;1;0;590;Y
LFDA008;1;0;1188;Y
LFDA009;1;0;1006;Y
LFDA010;1;0;825;Y
LFDA011;1;0;1097;Y
LFDA012;1;0;590;Y
LFDA013;1;0;547;Y
LFDA014;1;0;590;Y
LFEP001;1;0;95;NA
LFEP002;1;0;15;NA
LFFA001;1;0;630;Y
LFFA002;1;0;288;Y
LFFA003;1;0;376;Y
LFFA004;1;0;412;Y
LFFA005;1;0;518;Y
LFFA006;1;0;381;Y
LFFA007;1;0;593;Y
LFFA008;1;0;751;Y
LFFA009;1;0;637;Y
LFFA010;1;0;518;Y
LFFA011;1;0;424;Y
LFFA012;1;0;1314;Y
LFFA013;1;0;716;Y
LFFA014;1;0;571;Y
LFFC002;1;0;593;Y
LFGA001;1;0;304;Y
LFHA001;1;0;350;Y
LFHC001;1;0;359;Y
LFKA001;1;0;0;NA
LFMA001;1;0;883;Y
LFMP001;1;0;68;NA
LFPA001;1;0;1028;Y
LFPA002;1;0;1201;Y
LFPA003;1;0;1066;Y
LFQK001;1;0;40;NA
LFQK002;1;0;28;NA
LGCA001;1;0;474;Y
LGDA001;1;0;41;NA
LGFA001;1;0;481;Y
LGFA002;1;0;593;Y
LGFA003;1;0;1192;Y
LGFA004;1;0;2875;Y
LGFA005;1;0;252;Y
LGFA006;1;0;1192;Y
LGQK001;1;0;27;NA
LHCA001;1;0;918;Y
LHCA002;1;0;508;Y
LHCA010;1;0;593;Y
LHCA011;1;0;537;Y
LHCA016;1;0;543;Y
LHDA001;1;0;446;Y
LHDA002;1;0;643;Y
LHDA003;1;0;80;NA
LHEB001;1;0;208;Y
LHEB002;1;0;111;Y
LHEP002;1;0;122;NA
LHEP003;1;0;224;NA
LHEP004;1;0;169;Y
LHEP005;1;0;134;Y
LHFA001;1;0;1342;Y
LHFA003;1;0;1756;Y
LHFA013;1;0;1759;Y
LHFA016;1;0;365;Y
LHFA019;1;0;448;Y
LHFA024;1;0;381;Y
LHFA025;1;0;1971;Y
LHFA027;1;0;1552;Y
LHFA028;1;0;1591;Y
LHFA029;1;0;1549;Y
LHFA031;1;0;395;Y
LHFH001;1;0;422;NA
LHGA004;1;0;469;Y
LHGA006;1;0;331;Y
LHGA007;1;0;236;Y
LHHA006;1;0;213;Y
LHHA007;1;0;248;Y
LHHH001;1;0;216;NA
LHHH002;1;0;249;NA
LHHH003;1;0;183;NA
LHKA900;1;0;500;Y
LHLB001;1;0;18;NA
LHLB002;1;0;15;NA
LHLH001;1;0;89;NA
LHLH002;1;0;232;NA
LHLH003;1;0;107;NA
LHMA003;1;0;1002;Y
LHMA004;1;0;1000;Y
LHMA006;1;0;923;Y
LHMA007;1;0;326;Y
LHMA008;1;0;384;Y
LHMA011;1;0;861;Y
LHMA013;1;0;976;Y
LHMA014;1;0;1185;Y
LHMA015;1;0;1080;Y
LHMA016;1;0;344;Y
LHMH001;1;0;356;NA
LHMH002;1;0;232;NA
LHMH003;1;0;356;NA
LHMH004;1;0;258;NA
LHMH005;1;0;332;NA
LHMH006;1;0;290;NA
LHMH027;1;0;365;NA
LHMH140;1;0;336;NA
LHMH182;1;0;356;NA
LHMH228;1;0;227;NA
LHMH444;1;0;276;NA
LHMH454;1;0;471;NA
LHMH800;1;0;0;Y
LHMH801;1;0;0;Y
LHMH802;1;0;0;Y
LHMH803;1;0;0;Y
LHNH001;1;0;171;NA
LHNH002;1;0;279;NA
LHNH003;1;0;170;NA
LHPA003;1;0;418;Y
LHPA004;1;0;258;Y
LHPA006;1;0;499;Y
LHPA010;1;0;437;Y
LHPH001;1;0;226;NA
LHPH907;1;0;226;NA
LHQH001;1;0;164;NA
LHQH002;1;0;70;NA
LHQH003;1;0;175;NA
LHQH004;1;0;206;NA
LHQH005;1;0;259;NA
LHQH006;1;0;61;NA
LHQJ001;1;0;111;NA
LHQJ002;1;0;116;NA
LHQK001;1;0;57;NA
LHQK002;1;0;30;NA
LHQK003;1;0;34;NA
LHQK004;1;0;27;NA
LHQK005;1;0;66;NA
LHQK007;1;0;30;NA
LHQN001;1;0;107;NA
LHQN002;1;0;111;NA
LHRP001;1;0;15;NA
LJCA001;1;0;318;Y
LJCA002;1;0;434;Y
LJFA001;1;0;420;Y
LJFA002;1;0;352;Y
LJFA003;1;0;315;Y
LJFA004;1;0;259;Y
LJFA006;1;0;212;Y
LJFA007;1;0;430;Y
LJFA008;1;0;323;Y
LJFA009;1;0;400;Y
LJFA010;1;0;180;Y
LJGA001;1;0;117;Y
LJGA002;1;0;186;Y
LJHA001;1;0;42;Y
LJHB001;1;0;37;NA
LJJA001;1;0;165;Y
LJJA002;1;0;367;Y
LJLH001;1;0;50;NA
LJLH002;1;0;75;NA
LJMA001;1;0;668;Y
LJMA002;1;0;379;Y
LJMA003;1;0;442;Y
LJMA004;1;0;417;Y
LJMA005;1;0;503;Y
LJMA006;1;0;563;Y
LJQK001;1;0;27;NA
LJQK002;1;0;33;NA
LJQK015;1;0;24;NA
LJSA001;1;0;295;Y
LJSA002;1;0;246;Y
LLBA002;1;0;54;NA
LLCA001;1;0;326;Y
LLCA002;1;0;371;Y
LLCA003;1;0;386;Y
LLCA005;1;0;315;Y
LLCC001;1;0;406;Y
LLCC003;1;0;421;Y
LLFA003;1;0;382;Y
LLFA013;1;0;425;Y
LLMA001;1;0;447;Y
LLMA002;1;0;371;Y
LLMA003;1;0;399;Y
LLMA004;1;0;398;Y
LLMA005;1;0;432;Y
LLMA006;1;0;372;Y
LLMA007;1;0;303;Y
LLMA008;1;0;299;Y
LLMA009;1;0;445;Y
LLMA010;1;0;401;Y
LLMC001;1;0;368;Y
LLMC003;1;0;424;Y
LLMC004;1;0;433;Y
LLMC005;1;0;435;Y
LLMC019;1;0;344;Y
LLQD001;1;0;48;NA
LLQP002;1;0;17;NA
LMBA001;1;0;102;NA
LMFA001;1;0;198;Y
LMFA002;1;0;320;Y
LMFA003;1;0;176;Y
LMGA001;1;0;232;Y
LMMA001;1;0;248;Y
LMMA002;1;0;232;Y
LMMA003;1;0;236;Y
LMMA004;1;0;338;Y
LMMA005;1;0;644;Y
LMMA006;1;0;248;Y
LMMA007;1;0;327;Y
LMMA008;1;0;192;Y
LMMA009;1;0;140;Y
LMMA010;1;0;208;Y
LMMA011;1;0;135;Y
LMMA012;1;0;171;Y
LMMA014;1;0;136;Y
LMMA016;1;0;148;Y
LMMA017;1;0;148;Y
LMMA018;1;0;204;Y
LMMA019;1;0;204;Y
LMMC001;1;0;312;Y
LMMC002;1;0;220;Y
LMMC003;1;0;191;Y
LMMC004;1;0;239;Y
LMMC015;1;0;353;Y
LMMC020;1;0;140;Y
LMSA001;1;0;354;Y
LMSA002;1;0;233;Y
LMSA003;1;1;324;Y
LMSA003;1;2;136;Y
LMSA003;1;3;243;Y
LMSA004;1;0;300;Y
LMSA005;1;0;454;Y
LZGA001;1;0;94;Y
MACA001;1;0;177;Y
MACA002;1;0;322;Y
MACA003;1;0;238;Y
MACA004;1;0;142;Y
MACB001;1;0;177;Y
MACB002;1;0;163;Y
MADP001;1;0;46;NA
MAEP001;1;0;72;NA
MAFA001;1;0;559;Y
MAFA002;1;0;153;Y
MAFA003;1;0;330;Y
MAFA004;1;0;253;Y
MAFA005;1;0;272;Y
MAFA006;1;0;196;Y
MAGA001;1;0;188;Y
MAGA002;1;0;288;Y
MAGA003;1;0;238;Y
MAPA001;1;0;391;Y
MAPA002;1;0;170;Y
MAPA003;1;0;249;Y
MAQK001;1;0;27;NA
MAQK002;1;0;34;NA
MAQK003;1;0;20;NA
MBAA001;1;0;328;NA
MBAA002;1;0;400;Y
MBCA001;1;0;246;Y
MBCA002;1;0;301;Y
MBCA003;1;0;249;Y
MBCA004;1;0;229;Y
MBCA005;1;0;254;Y
MBCA006;1;0;425;Y
MBCA007;1;0;265;Y
MBCA008;1;0;354;Y
MBCA009;1;0;355;Y
MBCA010;1;0;146;Y
MBCA011;1;0;292;Y
MBCA012;1;0;198;Y
MBCB001;1;0;210;Y
MBCB002;1;0;321;Y
MBCB003;1;0;223;Y
MBCB004;1;0;229;Y
MBCB005;1;0;225;Y
MBEB001;1;0;170;Y
MBEP001;1;0;116;NA
MBEP002;1;0;125;NA
MBEP003;1;0;87;Y
MBFA001;1;0;386;Y
MBFA002;1;0;304;Y
MBGA001;1;0;314;Y
MBGA002;1;0;303;Y
MBMA001;1;0;207;Y
MBMA002;1;0;306;Y
MBPA001;1;0;319;Y
MBPA002;1;0;266;Y
MBPA003;1;0;351;Y
MBPA004;1;0;304;Y
MBPA005;1;0;249;Y
MBPA006;1;0;208;Y
MBQK001;1;0;19;NA
MCAA001;1;0;320;Y
MCCA001;1;0;258;Y
MCCA002;1;0;299;Y
MCCA003;1;0;326;Y
MCCA004;1;0;247;Y
MCCA005;1;0;268;Y
MCCA006;1;0;530;Y
MCCA007;1;0;581;Y
MCCA008;1;0;535;Y
MCCA009;1;0;517;Y
MCCA010;1;0;354;Y
MCCA011;1;0;326;Y
MCCB001;1;0;221;Y
MCCB002;1;0;223;Y
MCCB003;1;0;205;Y
MCCB004;1;0;176;Y
MCCB005;1;0;256;Y
MCCB006;1;0;265;Y
MCCB007;1;0;285;Y
MCCB008;1;0;241;Y
MCCB009;1;0;206;Y
MCEP001;1;0;119;NA
MCEP002;1;0;149;NA
MCFA001;1;0;353;Y
MCFA002;1;0;191;Y
MCFA003;1;0;103;Y
MCFA004;1;0;103;Y
MCFA005;1;0;331;Y
MCFA006;1;0;376;Y
MCKA002;1;0;209;Y
MCMA001;1;0;501;Y
MCMA002;1;0;333;Y
MCPA001;1;0;327;Y
MCPA002;1;0;414;Y
MCPA003;1;0;445;Y
MCPA004;1;0;630;Y
MCPA005;1;0;295;Y
MCPA006;1;0;299;Y
MCPA007;1;0;565;Y
MCPA008;1;0;549;Y
MCPA009;1;0;387;Y
MCPA010;1;0;292;Y
MCPA011;1;0;150;Y
MCPA012;1;0;150;Y
MCPA013;1;0;116;Y
MCPA014;1;0;118;Y
MCQK001;1;0;19;NA
MDAA001;1;0;371;Y
MDAA002;1;0;365;Y
MDCA001;1;0;312;Y
MDCA002;1;0;180;Y
MDCA003;1;0;169;Y
MDCA004;1;0;243;Y
MDCA005;1;0;312;Y
MDCA006;1;0;400;Y
MDCA007;1;0;206;Y
MDCA008;1;0;195;Y
MDCA009;1;0;190;Y
MDCA010;1;0;153;Y
MDCA011;1;0;164;Y
MDCA012;1;0;185;Y
MDCA013;1;0;299;Y
MDCA014;1;0;190;Y
MDCB001;1;0;161;Y
MDCB002;1;0;164;Y
MDCB003;1;0;143;Y
MDCB004;1;0;158;Y
MDCB005;1;0;131;Y
MDEA001;1;0;230;Y
MDEA002;1;0;277;Y
MDEA003;1;0;363;Y
MDEA004;1;0;329;Y
MDEP001;1;0;94;NA
MDEP002;1;0;70;NA
MDFA001;1;0;289;Y
MDFA002;1;0;126;Y
MDFA003;1;0;142;Y
MDFA004;1;0;188;Y
MDFA005;1;0;230;Y
MDFA006;1;0;428;Y
MDFA007;1;0;261;Y
MDGA001;1;0;172;Y
MDGA002;1;0;137;Y
MDGA003;1;0;130;Y
MDGA004;1;0;142;Y
MDGA005;1;0;157;Y
MDGB001;1;0;77;NA
MDHA001;1;0;136;Y
MDMA001;1;0;332;Y
MDPA001;1;0;296;Y
MDPA002;1;0;190;Y
MDPA003;1;0;265;Y
MDPA004;1;0;198;Y
MDPA005;1;0;228;Y
MDQK001;1;0;20;NA
MDQK002;1;0;19;NA
MEDA001;1;0;558;Y
MEEA001;1;0;257;Y
MEEA002;1;0;280;Y
MEEA003;1;0;187;Y
MEEA004;1;0;176;Y
MEEP001;1;0;81;NA
MEEP002;1;0;75;NA
MEEP003;1;0;96;NA
MEFA001;1;0;218;Y
MEFA003;1;0;225;Y
MEFA004;1;0;559;Y
MEFC001;1;0;227;Y
MEFC002;1;0;270;Y
MEGA001;1;0;726;Y
MEGA002;1;0;316;Y
MEJA001;1;0;177;Y
MEJC001;1;0;206;Y
MEKA001;1;0;559;Y
MEKA002;1;0;595;Y
MEKA003;1;0;525;Y
MEKA004;1;0;475;Y
MEKA005;1;0;414;Y
MEKA006;1;0;408;Y
MEKA007;1;0;517;Y
MEKA008;1;0;559;Y
MEKA009;1;0;444;Y
MEKA010;1;0;341;Y
MELA001;1;0;480;Y
MELH001;1;0;24;NA
MEMA001;1;0;151;Y
MEMA003;1;0;559;Y
MEMA005;1;0;264;Y
MEMA006;1;0;170;Y
MEMA008;1;0;353;Y
MEMA009;1;0;308;Y
MEMA011;1;0;153;Y
MEMA012;1;0;264;Y
MEMA014;1;0;329;Y
MEMA015;1;0;229;Y
MEMA016;1;0;374;Y
MEMA017;1;0;229;Y
MEMA018;1;0;217;Y
MEMC001;1;0;201;Y
MEMC002;1;0;287;Y
MEMC003;1;0;247;Y
MEMC004;1;0;275;Y
MEMC005;1;0;260;Y
MEMP001;1;0;61;NA
MEPA001;1;0;224;Y
MEPC001;1;0;232;Y
MEQC001;1;0;168;Y
MEQC002;1;0;198;Y
MEQH001;1;0;142;NA
MERP001;1;0;83;NA
MFCA001;1;0;189;Y
MFDA001;1;0;352;Y
MFDA002;1;0;250;Y
MFEA001;1;0;186;Y
MFEA002;1;0;222;Y
MFEA003;1;0;263;Y
MFEB001;1;0;246;Y
MFEP001;1;0;42;NA
MFEP002;1;0;61;NA
MFFA001;1;0;466;Y
MFFA002;1;0;254;Y
MFFA003;1;0;96;Y
MFFC001;1;0;274;Y
MFGA001;1;0;327;Y
MFJA001;1;0;184;Y
MFJC001;1;0;210;Y
MFKA001;1;0;550;Y
MFKA003;1;0;500;Y
MFMA001;1;0;396;Y
MFMA003;1;0;253;Y
MFMA005;1;0;319;Y
MFMP001;1;0;47;NA
MFPA001;1;0;310;Y
MFPA002;1;0;235;Y
MFPA003;1;0;264;Y
MFPC001;1;0;331;Y
MFQC001;1;0;203;Y
MFQH001;1;0;139;NA
MFQK001;1;0;27;NA
MFQK002;1;0;19;NA
MFRP001;1;0;17;NA
MGCA001;1;0;198;Y
MGCC001;1;0;188;Y
MGDA001;1;0;271;Y
MGDA002;1;0;343;Y
MGEA001;1;0;303;Y
MGEA002;1;0;306;Y
MGEP002;1;0;125;NA
MGFA001;1;0;383;Y
MGFA002;1;0;135;Y
MGFA003;1;0;204;Y
MGFA004;1;0;135;Y
MGFA005;1;0;165;Y
MGFA006;1;0;299;Y
MGFA007;1;0;82;Y
MGFC001;1;0;185;Y
MGFC002;1;0;228;Y
MGFC003;1;0;263;Y
MGGA001;1;0;257;Y
MGGA002;1;0;213;Y
MGJA001;1;0;140;Y
MGJC001;1;0;187;Y
MGKA001;1;0;616;Y
MGKA002;1;0;573;Y
MGKA003;1;0;260;Y
MGMA002;1;0;514;Y
MGMA003;1;0;396;Y
MGMA004;1;0;156;Y
MGMA005;1;0;208;Y
MGMA006;1;0;501;Y
MGMP001;1;0;47;NA
MGMP002;1;0;29;NA
MGPA001;1;0;174;Y
MGQC001;1;0;240;Y
MGQH001;1;0;153;NA
MGQK001;1;0;26;NA
MGQK002;1;0;39;NA
MGQK003;1;0;19;NA
MGRP001;1;0;40;NA
MHCA001;1;0;174;Y
MHCA002;1;0;150;Y
MHCA003;1;0;136;Y
MHDA001;1;0;171;Y
MHDA002;1;0;173;Y
MHDA003;1;0;180;Y
MHDA004;1;0;166;Y
MHDA005;1;0;135;Y
MHDB001;1;0;82;Y
MHEA001;1;0;185;Y
MHEA002;1;0;180;Y
MHEA003;1;0;174;Y
MHEA004;1;0;171;Y
MHEP001;1;0;62;NA
MHEP002;1;0;61;NA
MHEP003;1;0;67;NA
